Dataset,Fragments,Count,Proportion,AMW,NumCarbons,NumOxygens,NumNitrogens,NumHeavyAtoms,CSP3,FractionOfChiralCarbons,NumAliphaticRings,NumAromaticRings,NumAliphaticHeterocycles,NumAromaticHeterocycles,NumHeterocycles,NumRings,NumSpiroAtoms,NumBridgeheadAtoms
CAS,*C1C=CC(C#C)(CO[PH](=O)(=O)[O:0][PH:0](=[O:0])(=[O:0])[O:0][PH:0](=[O:0])(=[O:0])[OH:0])O1,1,0.012,362.94359602999987,7,11,0,21,0.42857142857142855,0.2857142857142857,1,0,1,0,1,1,0,0
CAS,*C(=O)C(*)Cc1[cH:0][nH]c2ccccc12,1,0.012,171.068413908,11,1,1,13,0.18181818181818182,0.09090909090909091,0,2,0,2,1,2,0,0
CAS,*C(=O)C1C(=N)OC(c2nc3ccccc3[nH]2)=CC1c1cccc(O)c1,1,0.012,332.10351630799994,19,3,3,25,0.10526315789473684,0.10526315789473684,1,3,1,3,2,4,0,0
CAS,*C1[CH:0]([OH:0])C([OH:0])C2(CO)CC12,1,0.012,143.070819212,7,3,0,10,1.0,0.7142857142857143,2,0,0,0,0,2,0,0
CAS,*C(=O)[c:0]1[cH:0][cH:0][cH:0][c:0]2[c:0]([Br:0])[cH:0][cH:0][cH:0][c:0]12,1,0.012,232.960201912,11,1,0,13,0.0,0.0,0,2,0,2,0,2,0,0
CAS,*CC=[C:0]([CH3:0])[CH3:0],1,0.012,69.070425288,5,0,0,5,0.6,0.0,0,0,0,0,0,0,0,0
CAS,*C(=O)[CH2:0]C[c:0]1c[c:0](O[CH3:0])c([O:0]C)[c:0](OC)c1,1,0.012,223.09703396,12,4,0,16,0.4166666666666667,0.0,0,1,0,1,0,1,0,0
CAS,*C(c1cccnc1)[PH](=O)(=O)O,1,0.012,172.016354714,6,3,1,11,0.16666666666666666,0.16666666666666666,0,1,0,1,1,1,0,0
CAS,*C#C,1,0.012,25.007825032,2,0,0,2,0.0,0.0,0,0,0,0,0,0,0,0
CAS,*C1OC(CO[PH](=O)(=O)Oc2ccc(C=O)cc2)C(O)C1O,1,0.012,317.0426290379999,12,8,0,21,0.4166666666666667,0.3333333333333333,1,1,1,1,1,2,0,0
CAS,*C1OC(COO)C(O)C1O,1,0.012,149.044998388,5,5,0,10,1.0,0.8,1,0,1,0,1,1,0,0
CAS,*C(=O)C(F)(F)C(F)(F)C(F)(F)F,1,0.012,196.98373716,4,1,0,12,0.75,0.0,0,0,0,0,0,0,0,0
CAS,*C(=O)CP(=O)(OCCCC)OCCCC,1,0.012,235.10992075,10,4,0,15,0.9,0.0,0,0,0,0,0,0,0,0
CAS,*C(=O)[PH](=O)(=[O:0])OCC1OC(*)CC1[OH:0],1,0.012,208.01367463800003,6,6,0,13,0.8333333333333334,0.5,1,0,1,0,1,1,0,0
CAS,*C1OC2COP(=O)(OCCC)OC2C1(C)C#N,1,0.012,260.06878421,10,5,1,17,0.9,0.4,2,0,2,0,2,2,0,0
CAS,*c1[cH:0][cH:0][c:0]([N:0]=Nc2cc3ccccc3c(S(=O)(=O)O)c2N)[c:0]([S:0]C)[cH:0]1,1,0.012,372.04765830800005,17,3,3,25,0.058823529411764705,0.0,0,3,0,3,0,3,0,0
CAS,*C1[CH:0]=CC(COP2(=O)OCc3cc(C(C)=O)ccc3O2)O1,1,0.012,309.05279979799997,14,6,0,21,0.35714285714285715,0.14285714285714285,2,1,2,1,2,3,0,0
CAS,*C1CC2OP(=O)(N(C)C)OCC2O1,1,0.012,206.058219526,7,4,1,13,1.0,0.42857142857142855,2,0,2,0,2,2,0,0
CAS,*C(=O)CCCCCCC1C(=O)CC(O)C1CCC(=O)CCCCCCC,1,0.012,365.269184664,22,4,0,26,0.8636363636363636,0.13636363636363635,1,0,0,0,0,1,0,0
CAS,*C1c2[cH:0][cH:0][cH:0][cH:0][c:0]2C(=O)C12C(P(=O)(OC[CH3:0])OCC)C(=O)ON2*,1,0.012,337.071523862,15,6,1,23,0.4666666666666667,0.2,2,1,1,1,1,3,1,0
CAS,*C1CCC(COS(N)(=O)=O)O1,1,0.012,180.0330538,5,4,1,11,1.0,0.4,1,0,1,0,1,1,0,0
CAS,*CCOC[PH](=O)(=O)OCC[Cl:0],1,0.012,201.008348142,5,4,0,11,1.0,0.0,0,0,0,0,0,0,0,0
CAS,*C1C=CC(COP2(=O)OCc3cc(C([CH3:0])(C)[CH3:0])cc(C(C)(C)C)c3O2)O1,1,0.012,379.16743562599993,20,5,0,26,0.6,0.1,2,1,2,1,2,3,0,0
CAS,*C(=O)P(=O)(OCC)Oc1ccc(OC)cc1,1,0.012,243.042235114,10,5,0,16,0.3,0.0,0,1,0,1,0,1,0,0
CAS,*CCCC(C)N=c1c2ccc(Cl)cc2[nH]c2c(N)cc(OC)cc12,1,0.012,342.13731497199996,19,1,3,24,0.3157894736842105,0.05263157894736842,0,3,0,3,1,3,0,0
CAS,*C1OC(C[Se](=O)O)C(O)C1O,1,0.012,228.961519688,5,5,0,11,1.0,0.8,1,0,1,0,1,1,0,0
CAS,*C1OC(C[OH:0])C(O)C(O)C1O,1,0.012,163.060648452,6,5,0,11,1.0,0.8333333333333334,1,0,1,0,1,1,0,0
CAS,*C(=O)CCCCC1CCSC(c2ccc(C(F)(F)F)cc2)S1,1,0.012,347.07511685599997,16,1,0,22,0.5625,0.125,1,1,1,1,1,2,0,0
CAS,*C1c2ccccc2SCc2c(F)cc(F)cc21,1,0.012,247.039302728,14,0,0,17,0.14285714285714285,0.07142857142857142,1,2,1,2,1,3,0,0
CAS,*C1OC2COC([c:0]3[cH:0][cH:0]c[o:0]3)[O:0]C2[CH:0]([OH:0])C1[OH:0],1,0.012,241.071213136,11,6,0,17,0.6363636363636364,0.5454545454545454,2,1,2,1,3,3,0,0
CAS,*C1OC2(COS(=O)(=O)c3cc[c:0]([CH3:0])[cH:0]c3)CO[Si](C(C)[CH3:0])(C(C)C)O[Si](C(C)C)(C(C)C)OC2C1O,1,0.012,559.2217173959999,25,8,0,36,0.76,0.2,2,1,2,1,2,3,0,0
CAS,*C(=O)C1(N)CC1([CH3:0])C,1,0.012,112.07623894,6,1,1,8,0.8333333333333334,0.3333333333333333,1,0,0,0,0,1,0,0
CAS,*C1OC(C[Se]C)C(O)C1O,1,0.012,210.987340512,6,3,0,10,1.0,0.6666666666666666,1,0,1,0,1,1,0,0
CAS,*C(C)CC[PH](=O)(=O)OC[CH3:0],1,0.012,165.068055938,6,3,0,10,1.0,0.16666666666666666,0,0,0,0,0,0,0,0
CAS,*C(=O)C(*)c1ccc(C([F:0])(F)[F:0])cc1,1,0.012,186.02924944,9,1,0,13,0.2222222222222222,0.1111111111111111,0,1,0,1,0,1,0,0
CAS,*C1CC([OH:0])[CH:0](COP2(=O)OCCCO2)O1,1,0.012,237.052799798,8,6,0,15,1.0,0.375,2,0,2,0,2,2,0,0
CAS,*C1CC(O[PH:0](=[O:0])(=O)[O:0][c:0]2[cH:0][cH:0][cH:0][cH:0][cH:0]2)[CH:0]([CH2:0][O:0][PH:0](=[O:0])(=[O:0])[O:0][c:0]2[cH:0][cH:0][cH:0][cH:0][cH:0]2)O1,1,0.012,429.05043044799993,17,9,0,28,0.29411764705882354,0.17647058823529413,1,2,1,2,1,3,0,0
CAS,*C1CC(N=[N+:0]=[N-:0])C(COCC)O1,1,0.012,170.092951624,7,2,3,12,1.0,0.42857142857142855,1,0,1,0,1,1,0,0
CAS,*C(C)(C)C12CC3CC(CC(C3)C1)C2,1,0.012,177.164325672,13,0,0,13,1.0,0.0,4,0,0,0,0,4,0,4
CAS,*C(=O)C(*)CC(C)[CH3:0],1,0.012,98.07316494,6,1,0,7,0.8333333333333334,0.3333333333333333,0,0,0,0,0,0,0,0
CAS,*C1[CH2:0][CH2:0]C([CH2:0]O[P:0](=O)([O:0][CH2:0][CH:0]2[CH2:0][CH2:0]C(*)[O:0]2)O[CH2:0]C2[O:0]C(*)[CH2:0][CH:0]2N=[N+:0]=[N-:0])[O:0]1,1,0.012,388.12736170600004,15,7,3,26,1.0,0.4666666666666667,3,0,3,0,3,3,0,0
CAS,*Cc1ccc(N)cc1S(=O)(=O)O,1,0.012,186.022489116,7,3,1,12,0.14285714285714285,0.0,0,1,0,1,0,1,0,0
CAS,*CCCCC=NO,1,0.012,100.07623894,5,1,1,7,0.8,0.0,0,0,0,0,0,0,0,0
CAS,*C(=O)[CH2:0][NH2:0],1,0.012,58.029288748,2,1,1,4,0.5,0.0,0,0,0,0,0,0,0,0
CAS,*C(=O)C1OC(*)C(*)C1*,1,0.012,96.021129368,5,2,0,7,0.8,0.8,1,0,1,0,1,1,0,0
CAS,*C1OC(COP(=O)(OCCSC(=O)C(C)(C)C)OC[CH2:0][S:0][C:0](=[O:0])[C:0]([CH3:0])([CH3:0])[CH3:0])C(O)C1OC,1,0.012,515.1538363619999,20,9,0,32,0.9,0.2,1,0,1,0,1,1,0,0
CAS,*C1CC(O)C(CO[PH](=O)(=O)O[PH:0](=[O:0])(=[O:0])[O:0][PH:0](=[O:0])(=[O:0])[OH:0])C1=C,1,0.012,366.9748961579999,7,11,0,21,0.7142857142857143,0.42857142857142855,1,0,0,0,0,1,0,0
CAS,*C(=O)C(N)CO[PH](=O)(=O)C(*)=O,1,0.012,178.998358922,4,5,1,11,0.5,0.25,0,0,0,0,0,0,0,0
CAS,*C(=O)P(=O)(OCCCSC(=O)C(C)(C)C)OCCCSC(=O)C([CH3:0])(C)C,1,0.012,425.12214230999996,17,6,0,26,0.8235294117647058,0.0,0,0,0,0,0,0,0,0
CAS,*C(=O)COP(=O)(OCCCCCCCCCCCC)OCC1OC(*)CC1N=[N+]=[N-],1,0.012,431.21852243800004,19,6,3,29,0.9473684210526315,0.15789473684210525,1,0,1,0,1,1,0,0
CAS,*N1CCCCC1CO,1,0.012,114.091889004,6,1,1,8,1.0,0.16666666666666666,1,0,1,0,1,1,0,0
CAS,*C(=O)[CH2:0][PH](=[O:0])(=O)OC1C(*)C(OCCC)C(OCCC)C(O[PH](=O)(=O)CC(*)=O)C1O[PH](=O)(=O)CC(*)=O,1,0.012,562.0770154979999,18,14,0,35,0.8333333333333334,0.3333333333333333,1,0,0,0,0,1,0,0
CAS,*C1OC(CO[PH](=O)(=O)O[PH](=O)(=O)O[PH](=O)(=O)O)C(O)C1*,1,0.012,355.9463356819999,5,12,0,20,1.0,0.8,1,0,1,0,1,1,0,0
CAS,*C1CC(OP(=O)(S)CCCC)C(CO)O1,1,0.012,253.066341686,9,4,0,15,1.0,0.3333333333333333,1,0,1,0,1,1,0,0
CAS,*CC(COC)OC,1,0.012,103.075904592,5,2,0,7,1.0,0.2,0,0,0,0,0,0,0,0
CAS,*C(=O)c1cccc[cH:0]1,1,0.012,105.03403978,7,1,0,8,0.0,0.0,0,1,0,1,0,1,0,0
CAS,*CC=NO,1,0.012,58.029288748,2,1,1,4,0.5,0.0,0,0,0,0,0,0,0,0
CAS,*C1CC(OP(=O)(OC[CH3:0])OCC)C([CH2:0][O:0][PH:0](=[O:0])(=[O:0])[O:0][PH:0](=[O:0])(=[O:0])[O:0][PH:0](=[O:0])(=[O:0])[O:0][CH2:0][CH2:0][CH2:0][CH2:0][C:0]#[CH:0])O1,1,0.012,573.0456917479999,15,15,0,34,0.8666666666666667,0.2,1,0,1,0,1,1,0,0
CAS,*C(=O)C(*)([CH3:0])C,1,0.012,70.041864812,4,1,0,5,0.75,0.25,0,0,0,0,0,0,0,0
CAS,*C(=O)C(F)(Cc1cccnc1)[PH](=O)(=O)O,1,0.012,232.01749758600002,8,4,1,15,0.25,0.125,0,1,0,1,1,1,0,0
CAS,*C1[CH2:0][CH:0]([O:0]P(=O)(S)OCC2OC(*)CC2O[PH](=O)(=O)S)C(CO)[O:0]1,1,0.012,407.9867474159999,10,9,0,23,1.0,0.6,2,0,2,0,2,2,0,0
CAS,*C(Cl)c1cc(C)c(N=c2cc[nH:0][c:0](=[N:0][c:0]3[cH:0][cH:0][c:0]([C:0]#[N:0])[cH:0][cH:0]3)[nH]2)c(C)c1,1,0.012,362.11724822400004,20,0,5,26,0.15,0.05,0,3,0,3,1,3,0,0
CAS,*CC(=O)CCc1ccc([OH:0])cc1,1,0.012,163.075904592,10,2,0,12,0.3,0.0,0,1,0,1,0,1,0,0
CAS,*c1ccc(N=Nc2c(NCC)ccc3c[cH:0][c:0]([S:0](=[O:0])(=[O:0])[OH:0])cc23)c(C)c1,1,0.012,368.1068874359999,19,3,3,26,0.15789473684210525,0.0,0,3,0,3,0,3,0,0
CAS,*C(=O)c1cc[c:0]([NH2:0])[c:0](C(*)=O)c1,1,0.012,147.0320284,8,2,1,11,0.0,0.0,0,1,0,1,0,1,0,0
CAS,*C1OC(C[OH:0])[CH:0](O)C1*,1,0.012,116.047344116,5,3,0,8,1.0,0.8,1,0,1,0,1,1,0,0
CAS,*C1CC(N=[N+]=[N-])C(COP(=O)(OC(C)CS)OC(C)CS)O1,1,0.012,370.066024402,11,5,3,22,1.0,0.45454545454545453,1,0,1,0,1,1,0,0
CAS,*C1CC(OP(N)(N)=O)[CH:0]([CH2:0][O:0][P:0]([NH2:0])([NH2:0])=[O:0])O1,1,0.012,273.05176784,5,5,4,16,1.0,0.6,1,0,1,0,1,1,0,0
CAS,*C(=O)[CH:0]([CH3:0])[S:0]CN=c1[nH]c(=O)c2ncn(*)c2[nH]1,1,0.012,251.047695528,9,2,5,17,0.3333333333333333,0.1111111111111111,0,2,0,2,2,2,0,0
CAS,*C1CS[CH:0](CO[Si](CC)(CC)C(C)C)O1,1,0.012,247.118802506,11,2,0,15,1.0,0.18181818181818182,1,0,1,0,1,1,0,0
CAS,*C(=O)c1nn(*)c2c1C(C(*)=O)CCC2,1,0.012,175.050752464,9,2,2,13,0.4444444444444444,0.1111111111111111,1,1,0,1,1,2,0,0
CAS,*C(=O)C(F)[CH2:0][CH2:0][CH2:0][CH2:0][CH2:0][CH2:0][CH2:0][CH2:0][CH2:0][CH2:0][CH2:0][CH3:0],1,0.012,229.196768672,14,1,0,16,0.9285714285714286,0.07142857142857142,0,0,0,0,0,0,0,0
CAS,*C(=O)C(*)[CH2:0][CH:0](C)[CH3:0],1,0.012,98.07316494,6,1,0,7,0.8333333333333334,0.3333333333333333,0,0,0,0,0,0,0,0
CAS,*C(=O)C1([CH3:0])CCC2(C)CCC3([CH3:0])C(=C2C1)CC(=O)C1([F:0])C2(C)CCC(O)C(C)(C)C2CCC31C,1,0.012,471.32744848799996,30,3,0,34,0.8666666666666667,0.26666666666666666,5,0,0,0,0,5,0,0
CAS,*C1C(=C)C(CO[PH](=O)(=O)O[PH:0](=[O:0])(=[O:0])[O:0][PH:0](=[O:0])(=[O:0])[OH:0])C(O)C1O,1,0.012,382.96981077799984,7,12,0,22,0.7142857142857143,0.5714285714285714,1,0,0,0,0,1,0,0
CAS,*C(=O)C(Br)Br,1,0.012,198.839413852,2,1,0,5,0.5,0.0,0,0,0,0,0,0,0,0
CAS,*CC(=O)c1ccc(OC)c(CCC(C)(C)O)c1O,1,0.012,251.128334088,14,4,0,18,0.5,0.0,0,1,0,1,0,1,0,0
CAS,*C(=O)C1CCC(=O)N1*,1,0.012,111.0320284,5,2,1,8,0.6,0.2,1,0,1,0,1,1,0,0
CAS,*C1CSC(COP(=O)(Oc2c[cH:0][c:0]3[c:0]([cH:0]2)[O:0][CH2:0][O:0]3)Oc2cc[c:0]3[c:0](c2)[O:0]C[O:0]3)O1,1,0.012,439.02526472199986,18,9,0,29,0.3333333333333333,0.1111111111111111,3,2,3,2,3,5,0,0
CAS,*CCCc1onc(C)c1Br,1,0.012,201.986751008,7,1,1,10,0.5714285714285714,0.0,0,1,0,1,1,1,0,0
CAS,*C(=O)SCCCC([PH](=O)(=O)O)[PH](=O)(=O)O,1,0.012,276.970071952,5,7,0,15,0.8,0.0,0,0,0,0,0,0,0,0
CAS,*C(=O)C1CC2CCSC2CN1*,1,0.012,169.056134972,8,1,1,11,0.875,0.375,2,0,2,0,2,2,0,0
CAS,*C(=O)c1c(O)cccc1CC[CH2:0][CH2:0][CH2:0][CH2:0][CH2:0][CH2:0][CH2:0][CH2:0][CH2:0][CH2:0][CH2:0][CH2:0][CH2:0][CH2:0][CH2:0][CH2:0][CH3:0],1,0.012,387.326305616,26,2,0,28,0.7307692307692307,0.0,0,1,0,1,0,1,0,0
CAS,*C(=O)c1ccc(N=Nc2ccc(N)c3cc(S(=O)(=O)O)ccc23)cc1,1,0.012,354.05485186399994,17,4,3,25,0.0,0.0,0,3,0,3,0,3,0,0
CAS,*C(=O)[CH2:0][CH2:0][CH2:0][CH2:0][c:0]1[cH:0][cH:0][c:0]2[c:0]([cH:0]1)[CH2:0]OP(=O)(OCC1C=CC(*)O1)[O:0]2,1,0.012,350.091924958,17,6,0,24,0.47058823529411764,0.11764705882352941,2,1,2,1,2,3,0,0
CAS,*C(=O)c1cc(*)ccc1*,1,0.012,103.018389716,7,1,0,8,0.0,0.0,0,1,0,1,0,1,0,0
CAS,*C(=O)C12CCC(C(=O)CO)C1C1CCC3C4(C)CCC(=O)C([CH3:0])(C)C4CCC3(C)C1(C)CC2,1,0.012,455.316134856,29,4,0,33,0.896551724137931,0.3448275862068966,5,0,0,0,0,5,0,0
CAS,*C(C)CC[CH:0]([OH:0])[C:0]([CH3:0])([CH3:0])[OH:0],1,0.012,145.122854784,8,2,0,10,1.0,0.25,0,0,0,0,0,0,0,0
CAS,*C1C=[CH:0][CH:0]([CH2:0][O:0][PH:0](=[O:0])(=[O:0])[O:0][PH:0](=[O:0])(=[O:0])[C:0]([Br:0])([Br:0])[PH:0](=[O:0])(=[O:0])[OH:0])[O:0]1,1,0.012,492.78535560999995,6,10,0,21,0.6666666666666666,0.3333333333333333,1,0,1,0,1,1,0,0
CAS,*C(=O)C(O)C(N)CC1CCCCC1,1,0.012,184.133753816,10,2,1,13,0.9,0.2,1,0,0,0,0,1,0,0
CAS,*C(=O)c1cc2ccccc2s1,1,0.012,161.00611078,9,1,0,11,0.0,0.0,0,2,0,2,1,2,0,0
CAS,*C(C)Cn1c(Br)nc2c(=N)[nH]c(=N)[nH]c21,1,0.012,269.01503141999996,8,0,6,15,0.375,0.125,0,2,0,2,2,2,0,0
CAS,*C1C=CC(COP2(=O)OCc3cc(C)cc(C=O)c3O2)O1,1,0.012,309.05279979799997,14,6,0,21,0.35714285714285715,0.14285714285714285,2,1,2,1,2,3,0,0
CAS,*C(=O)CC(C)O,1,0.012,87.044604464,4,2,0,6,0.75,0.25,0,0,0,0,0,0,0,0
CAS,*C(=O)C(Sc1ccccc1)(C(C)(C)C=C)P(=O)(OCC)O[CH2:0][CH3:0],1,0.012,355.113291878,17,4,0,23,0.47058823529411764,0.058823529411764705,0,1,0,1,0,1,0,0
CAS,*Cc1c(O)c(Br)cc2c1c(C(*)=O)c(CSCCc1ccccc1)n2C,1,0.012,415.024161916,20,2,1,25,0.25,0.0,0,3,0,3,1,3,0,0
CAS,*C1C=CC(CO[PH](=O)OCC(C)C)O1,1,0.012,219.078620622,9,4,0,14,0.7777777777777778,0.2222222222222222,1,0,1,0,1,1,0,0
CAS,*C(=O)c1ccc[n+]([CH3:0])c1,1,0.012,121.05221526409,7,1,1,9,0.14285714285714285,0.0,0,1,0,1,1,1,0,0
CAS,*C(=O)C(CC)[Se]C1c2cc3c(cc2C(c2cc(OC)c(OC)c(OC)c2)C2C(=O)OCC12)OCO3,1,0.012,547.0871141239999,26,8,0,35,0.46153846153846156,0.19230769230769232,3,2,2,2,2,5,0,0
CAS,*C(C)Cn1c(CC#C)nc2c(=NC(C)C[CH3:0])[nH]c(=N)[nH]c21,1,0.012,285.182769672,15,0,6,21,0.5333333333333333,0.13333333333333333,0,2,0,2,2,2,0,0
CAS,*C(C)Cn1cnc2c(=NCCN)[nH]cnc21,1,0.012,219.13581947999998,10,0,6,16,0.5,0.1,0,2,0,2,2,2,0,0
CAS,*CC(=O)c1ccc(OC)c(CCC(C)C)c1O,1,0.012,235.133419468,14,3,0,17,0.5,0.0,0,1,0,1,0,1,0,0
CAS,*CCCC=NOC,1,0.012,100.07623894,5,1,1,7,0.8,0.0,0,0,0,0,0,0,0,0
CAS,*CCOCP1(=O)OCCC(c2cc(OC)ccc2Br)O1,1,0.012,362.999697374,13,5,0,20,0.5384615384615384,0.07692307692307693,1,1,1,1,1,2,0,0
CAS,*C1[CH:0]=CC(COP2(=O)OCc3c(ccc4ccccc34)O2)O1,1,0.012,317.05788517799994,16,5,0,22,0.25,0.125,2,2,2,2,2,4,0,0
CAS,*C(=O)c1ccc(N=Nc2nc3c(=O)[nH]c(=N)[nH]c3n2*)cc1,1,0.012,281.066122464,12,2,7,21,0.0,0.0,0,3,0,3,2,3,0,0
CAS,*C1O[CH:0]([CH2:0][O:0][PH:0](=[O:0])(=[O:0])[O:0][CH:0]2[CH:0]([CH2:0][OH:0])[O:0]C(*)[CH:0]2[OH:0])C(O)C1O,1,0.012,328.055933374,10,10,0,21,1.0,0.8,2,0,2,0,2,2,0,0
CAS,*Nc1ccc(C)cc1,1,0.012,106.065674256,7,0,1,8,0.14285714285714285,0.0,0,1,0,1,0,1,0,0
CAS,*C1OC(CO)C(O)C1O[PH](=O)(=O)CCl,1,0.012,244.99817738200002,6,6,0,14,1.0,0.6666666666666666,1,0,1,0,1,1,0,0
CAS,*C(=O)CCC(C)(C)CC[CH2:0][CH2:0][CH2:0][CH2:0][CH2:0][CH2:0][CH2:0][CH2:0][CH2:0][CH2:0][CH2:0][CH2:0][C:0]([CH3:0])([CH3:0])[CH2:0][CH2:0]C(*)=O,1,0.012,392.365430776,26,2,0,28,0.9230769230769231,0.0,0,0,0,0,0,0,0,0
CAS,*CC1(O)C[CH2:0][CH2:0]C1,1,0.012,99.080989972,6,1,0,7,1.0,0.0,1,0,0,0,0,1,0,0
CAS,*Nc1cccc(CC2C(=O)CC(CCc3c[cH:0][cH:0]cc3)(CCc3ccccc3)OC2=O)c1,1,0.012,426.20691875599994,28,3,1,32,0.2857142857142857,0.07142857142857142,1,3,1,3,1,4,0,0
CAS,*C(=O)C(*)c1[cH:0][cH:0][c:0]([OH:0])[cH:0][cH:0]1,1,0.012,134.036779432,8,2,0,10,0.125,0.125,0,1,0,1,0,1,0,0
CAS,*CC(CO)CCO[PH](=O)(=O)O,1,0.012,183.042235114,5,5,0,11,1.0,0.2,0,0,0,0,0,0,0,0
CAS,*C(=O)CCC(N=c1cc[nH][c:0]2[cH:0][c:0]([Cl:0])[cH:0][cH:0]c12)C(*)=O,1,0.012,274.050905272,14,2,2,19,0.21428571428571427,0.07142857142857142,0,2,0,2,1,2,0,0
CAS,*N[c:0]1[c:0]([N:0]=[N:0][c:0]2[cH:0][cH:0]c(*)[cH:0][c:0]2[CH3:0])[cH:0][c:0]([S:0](=[O:0])(=[O:0])[OH:0])[c:0]2[cH:0][cH:0][cH:0][cH:0][c:0]12,1,0.012,339.06776227600005,17,3,3,24,0.058823529411764705,0.0,0,3,0,3,0,3,0,0
CAS,*C(=O)C(*)P(=O)(O[CH3:0])OC,1,0.012,150.008195334,4,4,0,9,0.75,0.25,0,0,0,0,0,0,0,0
CAS,*C1=[N:0]C([CH3:0])(C)N=C(NCCCCCCCCCCC)N1,1,0.012,279.254871992,16,0,4,20,0.875,0.0625,1,0,1,0,1,1,0,0
CAS,*C1=C(C)C(O)C(CO)O1,1,0.012,129.055169148,6,3,0,9,0.6666666666666666,0.3333333333333333,1,0,1,0,1,1,0,0
CAS,*C1[O:0][CH:0]([CH2:0][O:0]P(*)(=[O:0])[O:0][CH:0]([CH3:0])[CH3:0])C([OH:0])C1(C)F,1,0.012,254.071938462,9,5,0,16,1.0,0.4444444444444444,1,0,1,0,1,1,0,0
CAS,*C(C)C12C[CH:0]3[CH2:0][CH:0]([CH2:0]C(C3)C1)C2,1,0.012,163.148675608,12,0,0,12,1.0,0.4166666666666667,4,0,0,0,0,4,0,4
CAS,*CCO[PH](=O)(=O)O[PH](=O)(=O)OCC1COC(C)(C)O1,1,0.012,319.03478038400004,8,9,0,19,1.0,0.125,1,0,1,0,1,1,0,0
CAS,*CCCNC,1,0.012,72.08132432,4,0,1,5,1.0,0.0,0,0,0,0,0,0,0,0
CAS,*C1C=CC(CO[PH:0](=[O:0])(=[O:0])[O:0][PH:0](=[O:0])(=[O:0])[O:0][PH:0](=[O:0])(=[O:0])[O:0][PH:0](=[O:0])(=[O:0])[O:0][PH:0](=[O:0])(=[O:0])[OH:0])O1,1,0.012,498.87625707399974,5,17,0,27,0.6,0.4,1,0,1,0,1,1,0,0
CAS,*C[CH2:0][CH2:0][NH2:0],1,0.012,58.065674255999994,3,0,1,4,1.0,0.0,0,0,0,0,0,0,0,0
CAS,*C(=O)c1c(CSc2cc[cH:0]cc2OC)n(C)c2cc(Br)c(O)c(CN(C)C)c12,1,0.012,461.05345066399997,21,3,2,28,0.2857142857142857,0.0,0,3,0,3,1,3,0,0
CAS,*C(=O)CCCCCCCCCCOC,1,0.012,199.169804976,12,2,0,14,0.9166666666666666,0.0,0,0,0,0,0,0,0,0
CAS,*CC(=O)c1ccc(OC)c(C(C)=O)c1O,1,0.012,207.065733832,11,4,0,15,0.2727272727272727,0.0,0,1,0,1,0,1,0,0
CAS,*C(=O)CC(OP(=O)(OCC1[CH:0]=CC(*)O1)O[CH:0]([CH2:0]C(*)=O)[c:0]1[cH:0][cH:0]c(*)cc1)c1ccc(*)cc1,1,0.012,439.09466460999994,23,7,0,31,0.30434782608695654,0.17391304347826086,1,2,1,2,1,3,0,0
CAS,*C1C=CC(COP2(=O)OCc3ccccc3O2)C1,1,0.012,265.062970558,13,4,0,18,0.38461538461538464,0.15384615384615385,2,1,1,1,1,3,0,0
CAS,*C(=O)C1OC(*)[CH:0]([OH:0])[CH:0]([OH:0])[CH:0]1[OH:0],1,0.012,160.037173356,6,5,0,11,0.8333333333333334,0.8333333333333334,1,0,1,0,1,1,0,0
CAS,*C1OC(C[OH:0])C(O[Si](O[Si](O)(C(C)C)C(C)C)(C(C)C)C(C)C)C1OC,1,0.012,407.22851702799994,18,6,0,26,1.0,0.2222222222222222,1,0,1,0,1,1,0,0
CAS,*C1C[CH:0]([O:0][PH:0](=[O:0])[O:0][CH3:0])C(CO)O1,1,0.012,195.042235114,6,5,0,12,1.0,0.5,1,0,1,0,1,1,0,0
CAS,*C(=O)C(*)P(=O)(OC)O[CH3:0],1,0.012,150.008195334,4,4,0,9,0.75,0.25,0,0,0,0,0,0,0,0
CAS,*C1OC(C[OH:0])C(O)C1(C)CO,1,0.012,161.081383896,7,4,0,11,1.0,0.5714285714285714,1,0,1,0,1,1,0,0
CAS,*CCC(CO)([CH2:0][OH:0])[CH2:0][OH:0],1,0.012,133.086469276,6,3,0,9,1.0,0.0,0,0,0,0,0,0,0,0
CAS,*C1CC(O[PH](=O)(=O)OCCCS)C(CO)O1,1,0.012,271.040520862,8,6,0,16,1.0,0.375,1,0,1,0,1,1,0,0
CAS,*CCCCCCC([CH3:0])=O,1,0.012,127.1122901,8,1,0,9,0.875,0.0,0,0,0,0,0,0,0,0
CAS,*N[c:0]1[c:0]([CH3:0])[cH:0][c:0]([CH3:0])[cH:0][c:0]1C(*)=O,1,0.012,147.068413908,9,1,1,11,0.2222222222222222,0.0,0,1,0,1,0,1,0,0
CAS,*CC[NH2:0],1,0.012,44.050024191999995,2,0,1,3,1.0,0.0,0,0,0,0,0,0,0,0
CAS,*C(=O)C1C(=N)OC(c2nc3ccccc3[nH]2)=CC1c1ccccc1OCC,1,0.012,360.13481643599994,21,3,3,27,0.19047619047619047,0.09523809523809523,1,3,1,3,2,4,0,0
